Comunidades autónomas;Tipología penal;periodo;Total
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2021;767
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2020;831
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2019;822
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2018;757
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2017;526
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2016;640
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2015;559
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2014;761
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2013;588
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2012;531
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2011;465
CASTILLA - LA MANCHA;5.9.-Otros contra el patrimonio;2010;291
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2023;3.509
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2022;3.433
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2021;3.252
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2020;2.906
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2019;3.202
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2018;2.905
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2017;2.615
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2016;2.684
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2015;2.588
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2014;2.998
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2013;3.558
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2012;3.897
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2011;4.407
CASTILLA - LA MANCHA;6. SEGURIDAD COLECTIVA;2010;3.932
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2023;963
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2022;923
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2021;1.003
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2020;871
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2019;787
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2018;794
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2017;715
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2016;657
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2015;601
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2014;693
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2013;833
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2012;819
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2011;955
CASTILLA - LA MANCHA;6.1.-Tráfico de drogas;2010;883
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2023;2.470
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2022;2.373
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2021;2.139
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2020;1.967
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2019;2.348
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2018;2.055
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2017;1.831
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2016;1.958
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2015;1.884
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2014;2.226
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2013;2.636
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2012;3.002
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2011;3.396
CASTILLA - LA MANCHA;6.2.-Contra la seguridad vial;2010;2.987
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2023;76
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2022;137
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2021;110
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2020;68
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2019;67
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2018;56
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2017;69
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2016;69
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2015;103
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2014;79
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2013;89
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2012;76
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2011;56
CASTILLA - LA MANCHA;6.3.-Otros contra la seguridad colectiva;2010;62
CASTILLA - LA MANCHA;7. FALSEDADES;2023;382
CASTILLA - LA MANCHA;7. FALSEDADES;2022;343
CASTILLA - LA MANCHA;7. FALSEDADES;2021;513
CASTILLA - LA MANCHA;7. FALSEDADES;2020;375
CASTILLA - LA MANCHA;7. FALSEDADES;2019;424
CASTILLA - LA MANCHA;7. FALSEDADES;2018;379
CASTILLA - LA MANCHA;7. FALSEDADES;2017;314
CASTILLA - LA MANCHA;7. FALSEDADES;2016;302
CASTILLA - LA MANCHA;7. FALSEDADES;2015;368
CASTILLA - LA MANCHA;7. FALSEDADES;2014;460
CASTILLA - LA MANCHA;7. FALSEDADES;2013;501
CASTILLA - LA MANCHA;7. FALSEDADES;2012;356
CASTILLA - LA MANCHA;7. FALSEDADES;2011;376
CASTILLA - LA MANCHA;7. FALSEDADES;2010;321
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2023;11
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2022;16
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2021;26
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2020;8
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2019;26
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2018;29
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2017;28
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2016;7
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2015;21
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2014;14
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2013;6
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2012;9
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2011;24
CASTILLA - LA MANCHA;8. ADMÓN. PÚBLICA;2010;4
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2023;1.295
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2022;1.198
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2021;1.026
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2020;966
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2019;1.022
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2018;919
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2017;807
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2016;837
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2015;897
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2014;911
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2013;899
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2012;865
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2011;910
CASTILLA - LA MANCHA;9. ADMÓN. JUSTICIA;2010;936
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2023;964
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2022;944
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2021;895
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2020;1.220
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2019;774
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2018;760
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2017;717
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2016;768
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2015;671
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2014;724
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2013;883
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2012;977
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2011;976
CASTILLA - LA MANCHA;10. ORDEN PÚBLICO;2010;825
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2023;4
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2022;9
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2021;3
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2020;11
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2019;29
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2018;32
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2017;7
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2016;6
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2015;5
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2014;17
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2013;1
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2012;0
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2011;1
CASTILLA - LA MANCHA;11. LEGISLACIÓN ESPECIAL;2010;1
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2023;403
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2022;296
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2021;292
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2020;265
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2019;311
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2018;225
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2017;343
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2016;269
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2015;255
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2014;251
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2013;280
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2012;203
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2011;213
CASTILLA - LA MANCHA;12. OTRAS INFRACCIONES PENALES;2010;122
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2023;21.703
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2022;20.430
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2021;19.400
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2020;17.732
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2019;19.638
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2018;19.050
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2017;17.859
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2016;17.218
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2015;16.278
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2014;18.241
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2013;19.942
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2012;20.066
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2011;20.424
CASTILLA - LA MANCHA;TOTAL INFRACCIONES PENALES;2010;16.003
CATALUÑA;1. CONTRA LAS PERSONAS;2023;17.677
CATALUÑA;1. CONTRA LAS PERSONAS;2022;17.207
CATALUÑA;1. CONTRA LAS PERSONAS;2021;14.861
CATALUÑA;1. CONTRA LAS PERSONAS;2020;13.320
CATALUÑA;1. CONTRA LAS PERSONAS;2019;4.160
CATALUÑA;1. CONTRA LAS PERSONAS;2018;4.265
CATALUÑA;1. CONTRA LAS PERSONAS;2017;4.146
CATALUÑA;1. CONTRA LAS PERSONAS;2016;4.121
CATALUÑA;1. CONTRA LAS PERSONAS;2015;4.100
CATALUÑA;1. CONTRA LAS PERSONAS;2014;4.452
CATALUÑA;1. CONTRA LAS PERSONAS;2013;4.509
CATALUÑA;1. CONTRA LAS PERSONAS;2012;5.046
CATALUÑA;1. CONTRA LAS PERSONAS;2011;5.500
CATALUÑA;1. CONTRA LAS PERSONAS;2010;5.958
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2023;151
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2022;106
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2021;126
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2020;122
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2019;218
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2018;192
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2017;191
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2016;193
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2015;166
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2014;187
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2013;177
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2012;312
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2011;257
CATALUÑA;1.1.-Homicidios dolosos/asesinatos;2010;284
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;50
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;32
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;40
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;35
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;1
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;0
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;3
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;0
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;1
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;0
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;1
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;5
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;2
CATALUÑA;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;7
CATALUÑA;1.2.-Lesiones;2023;9.499
CATALUÑA;1.2.-Lesiones;2022;9.393
CATALUÑA;1.2.-Lesiones;2021;7.994
CATALUÑA;1.2.-Lesiones;2020;6.889
CATALUÑA;1.2.-Lesiones;2019;1.153
CATALUÑA;1.2.-Lesiones;2018;1.151
CATALUÑA;1.2.-Lesiones;2017;1.169
CATALUÑA;1.2.-Lesiones;2016;1.173
CATALUÑA;1.2.-Lesiones;2015;1.259
CATALUÑA;1.2.-Lesiones;2014;1.367
CATALUÑA;1.2.-Lesiones;2013;1.446
CATALUÑA;1.2.-Lesiones;2012;1.623
CATALUÑA;1.2.-Lesiones;2011;1.844
CATALUÑA;1.2.-Lesiones;2010;1.895
CATALUÑA;1.3.-Malos tratos ámbito familiar;2023;7.578
CATALUÑA;1.3.-Malos tratos ámbito familiar;2022;7.354
CATALUÑA;1.3.-Malos tratos ámbito familiar;2021;6.434
CATALUÑA;1.3.-Malos tratos ámbito familiar;2020;5.993
CATALUÑA;1.3.-Malos tratos ámbito familiar;2019;2.766
CATALUÑA;1.3.-Malos tratos ámbito familiar;2018;2.900
CATALUÑA;1.3.-Malos tratos ámbito familiar;2017;2.762
CATALUÑA;1.3.-Malos tratos ámbito familiar;2016;2.745
CATALUÑA;1.3.-Malos tratos ámbito familiar;2015;2.656
CATALUÑA;1.3.-Malos tratos ámbito familiar;2014;2.872
CATALUÑA;1.3.-Malos tratos ámbito familiar;2013;2.851
CATALUÑA;1.3.-Malos tratos ámbito familiar;2012;3.064
CATALUÑA;1.3.-Malos tratos ámbito familiar;2011;3.370
CATALUÑA;1.3.-Malos tratos ámbito familiar;2010;3.741
CATALUÑA;1.4.-Otros contra las personas;2023;449
CATALUÑA;1.4.-Otros contra las personas;2022;354
CATALUÑA;1.4.-Otros contra las personas;2021;307
CATALUÑA;1.4.-Otros contra las personas;2020;316
CATALUÑA;1.4.-Otros contra las personas;2019;23
CATALUÑA;1.4.-Otros contra las personas;2018;22
CATALUÑA;1.4.-Otros contra las personas;2017;24
CATALUÑA;1.4.-Otros contra las personas;2016;10
CATALUÑA;1.4.-Otros contra las personas;2015;19
CATALUÑA;1.4.-Otros contra las personas;2014;26
CATALUÑA;1.4.-Otros contra las personas;2013;35
CATALUÑA;1.4.-Otros contra las personas;2012;47
CATALUÑA;1.4.-Otros contra las personas;2011;29
CATALUÑA;1.4.-Otros contra las personas;2010;38
CATALUÑA;2. CONTRA LA LIBERTAD;2023;11.153
CATALUÑA;2. CONTRA LA LIBERTAD;2022;10.795
CATALUÑA;2. CONTRA LA LIBERTAD;2021;10.270
CATALUÑA;2. CONTRA LA LIBERTAD;2020;9.416
CATALUÑA;2. CONTRA LA LIBERTAD;2019;3.288
CATALUÑA;2. CONTRA LA LIBERTAD;2018;3.366
CATALUÑA;2. CONTRA LA LIBERTAD;2017;3.073
CATALUÑA;2. CONTRA LA LIBERTAD;2016;3.084
CATALUÑA;2. CONTRA LA LIBERTAD;2015;3.426
CATALUÑA;2. CONTRA LA LIBERTAD;2014;3.567
CATALUÑA;2. CONTRA LA LIBERTAD;2013;3.888
CATALUÑA;2. CONTRA LA LIBERTAD;2012;4.265
CATALUÑA;2. CONTRA LA LIBERTAD;2011;4.291
CATALUÑA;2. CONTRA LA LIBERTAD;2010;4.521
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2023;1.246
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2022;1.185
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2021;1.128
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2020;989
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2019;592
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2018;681
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2017;676
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2016;786
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2015;1.022
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2014;1.018
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2013;1.120
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2012;1.405
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2011;1.585
CATALUÑA;2.1.-Malos tratos habituales en el ámbito familiar;2010;1.977
CATALUÑA;2.2.-Otros contra la libertad;2023;9.907
CATALUÑA;2.2.-Otros contra la libertad;2022;9.610
CATALUÑA;2.2.-Otros contra la libertad;2021;9.142
CATALUÑA;2.2.-Otros contra la libertad;2020;8.427
CATALUÑA;2.2.-Otros contra la libertad;2019;2.696
CATALUÑA;2.2.-Otros contra la libertad;2018;2.685
CATALUÑA;2.2.-Otros contra la libertad;2017;2.397
CATALUÑA;2.2.-Otros contra la libertad;2016;2.298
CATALUÑA;2.2.-Otros contra la libertad;2015;2.404
CATALUÑA;2.2.-Otros contra la libertad;2014;2.549
CATALUÑA;2.2.-Otros contra la libertad;2013;2.768
CATALUÑA;2.2.-Otros contra la libertad;2012;2.860
CATALUÑA;2.2.-Otros contra la libertad;2011;2.706
CATALUÑA;2.2.-Otros contra la libertad;2010;2.544
CATALUÑA;3. LIBERTAD SEXUAL;2023;2.847
CATALUÑA;3. LIBERTAD SEXUAL;2022;2.288
CATALUÑA;3. LIBERTAD SEXUAL;2021;1.682
CATALUÑA;3. LIBERTAD SEXUAL;2020;1.193
CATALUÑA;3. LIBERTAD SEXUAL;2019;1.252
CATALUÑA;3. LIBERTAD SEXUAL;2018;1.117
CATALUÑA;3. LIBERTAD SEXUAL;2017;984
CATALUÑA;3. LIBERTAD SEXUAL;2016;1.022
CATALUÑA;3. LIBERTAD SEXUAL;2015;986
CATALUÑA;3. LIBERTAD SEXUAL;2014;1.038
CATALUÑA;3. LIBERTAD SEXUAL;2013;922
CATALUÑA;3. LIBERTAD SEXUAL;2012;943
CATALUÑA;3. LIBERTAD SEXUAL;2011;1.074
CATALUÑA;3. LIBERTAD SEXUAL;2010;1.109
CATALUÑA;3.1.-Agresión sexual;2023;1.615
CATALUÑA;3.1.-Agresión sexual;2022;1.411
CATALUÑA;3.1.-Agresión sexual;2021;962
CATALUÑA;3.1.-Agresión sexual;2020;649
CATALUÑA;3.1.-Agresión sexual;2019;534
CATALUÑA;3.1.-Agresión sexual;2018;457
CATALUÑA;3.1.-Agresión sexual;2017;456
CATALUÑA;3.1.-Agresión sexual;2016;522
CATALUÑA;3.1.-Agresión sexual;2015;404
CATALUÑA;3.1.-Agresión sexual;2014;395
CATALUÑA;3.1.-Agresión sexual;2013;360
CATALUÑA;3.1.-Agresión sexual;2012;379
CATALUÑA;3.1.-Agresión sexual;2011;383
CATALUÑA;3.1.-Agresión sexual;2010;391
CATALUÑA;3.2.-Agresión sexual con penetración;2023;793
CATALUÑA;3.2.-Agresión sexual con penetración;2022;593
CATALUÑA;3.2.-Agresión sexual con penetración;2021;470
CATALUÑA;3.2.-Agresión sexual con penetración;2020;316
CATALUÑA;3.2.-Agresión sexual con penetración;2019;487
CATALUÑA;3.2.-Agresión sexual con penetración;2018;426
CATALUÑA;3.2.-Agresión sexual con penetración;2017;318
CATALUÑA;3.2.-Agresión sexual con penetración;2016;248
CATALUÑA;3.2.-Agresión sexual con penetración;2015;257
CATALUÑA;3.2.-Agresión sexual con penetración;2014;293
CATALUÑA;3.2.-Agresión sexual con penetración;2013;231
CATALUÑA;3.2.-Agresión sexual con penetración;2012;243
CATALUÑA;3.2.-Agresión sexual con penetración;2011;285
CATALUÑA;3.2.-Agresión sexual con penetración;2010;300
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2023;6
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2022;11
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2021;17
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2020;5
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2019;4
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2018;5
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2017;7
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2016;11
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2015;13
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2014;4
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2013;7
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2012;8
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2011;14
CATALUÑA;3.3.-Corrupción de menores o incapacitados;2010;48
CATALUÑA;3.4.-Pornografía de menores;2023;113
CATALUÑA;3.4.-Pornografía de menores;2022;91
CATALUÑA;3.4.-Pornografía de menores;2021;63
CATALUÑA;3.4.-Pornografía de menores;2020;87
CATALUÑA;3.4.-Pornografía de menores;2019;87
CATALUÑA;3.4.-Pornografía de menores;2018;94
CATALUÑA;3.4.-Pornografía de menores;2017;58
CATALUÑA;3.4.-Pornografía de menores;2016;88
CATALUÑA;3.4.-Pornografía de menores;2015;92
CATALUÑA;3.4.-Pornografía de menores;2014;88
CATALUÑA;3.4.-Pornografía de menores;2013;54
CATALUÑA;3.4.-Pornografía de menores;2012;108
CATALUÑA;3.4.-Pornografía de menores;2011;115
CATALUÑA;3.4.-Pornografía de menores;2010;106
CATALUÑA;3.5.-Otros contra la libertad sexual;2023;320
CATALUÑA;3.5.-Otros contra la libertad sexual;2022;182
CATALUÑA;3.5.-Otros contra la libertad sexual;2021;170
CATALUÑA;3.5.-Otros contra la libertad sexual;2020;136
CATALUÑA;3.5.-Otros contra la libertad sexual;2019;140
CATALUÑA;3.5.-Otros contra la libertad sexual;2018;135
CATALUÑA;3.5.-Otros contra la libertad sexual;2017;145
CATALUÑA;3.5.-Otros contra la libertad sexual;2016;153
CATALUÑA;3.5.-Otros contra la libertad sexual;2015;220
CATALUÑA;3.5.-Otros contra la libertad sexual;2014;258
CATALUÑA;3.5.-Otros contra la libertad sexual;2013;270
CATALUÑA;3.5.-Otros contra la libertad sexual;2012;205
CATALUÑA;3.5.-Otros contra la libertad sexual;2011;277
CATALUÑA;3.5.-Otros contra la libertad sexual;2010;264
CATALUÑA;4. RELACIONES FAMILIARES;2023;1.094
CATALUÑA;4. RELACIONES FAMILIARES;2022;1.049
CATALUÑA;4. RELACIONES FAMILIARES;2021;976
CATALUÑA;4. RELACIONES FAMILIARES;2020;948
CATALUÑA;4. RELACIONES FAMILIARES;2019;22
CATALUÑA;4. RELACIONES FAMILIARES;2018;25
CATALUÑA;4. RELACIONES FAMILIARES;2017;23
CATALUÑA;4. RELACIONES FAMILIARES;2016;34
CATALUÑA;4. RELACIONES FAMILIARES;2015;23
CATALUÑA;4. RELACIONES FAMILIARES;2014;19
CATALUÑA;4. RELACIONES FAMILIARES;2013;27
CATALUÑA;4. RELACIONES FAMILIARES;2012;37
CATALUÑA;4. RELACIONES FAMILIARES;2011;46
CATALUÑA;4. RELACIONES FAMILIARES;2010;38
CATALUÑA;5. PATRIMONIO;2023;60.929
CATALUÑA;5. PATRIMONIO;2022;52.470
CATALUÑA;5. PATRIMONIO;2021;42.405
CATALUÑA;5. PATRIMONIO;2020;38.867
CATALUÑA;5. PATRIMONIO;2019;19.834
CATALUÑA;5. PATRIMONIO;2018;18.206
CATALUÑA;5. PATRIMONIO;2017;15.721
CATALUÑA;5. PATRIMONIO;2016;16.160
CATALUÑA;5. PATRIMONIO;2015;17.254
CATALUÑA;5. PATRIMONIO;2014;20.662
CATALUÑA;5. PATRIMONIO;2013;23.718
CATALUÑA;5. PATRIMONIO;2012;23.577
CATALUÑA;5. PATRIMONIO;2011;24.916
CATALUÑA;5. PATRIMONIO;2010;25.258
CATALUÑA;5.1.-Hurtos;2023;28.905
CATALUÑA;5.1.-Hurtos;2022;22.823
CATALUÑA;5.1.-Hurtos;2021;15.983
CATALUÑA;5.1.-Hurtos;2020;13.781
CATALUÑA;5.1.-Hurtos;2019;6.811
CATALUÑA;5.1.-Hurtos;2018;6.036
CATALUÑA;5.1.-Hurtos;2017;4.916
CATALUÑA;5.1.-Hurtos;2016;4.550
CATALUÑA;5.1.-Hurtos;2015;4.761
CATALUÑA;5.1.-Hurtos;2014;5.726
CATALUÑA;5.1.-Hurtos;2013;6.551
CATALUÑA;5.1.-Hurtos;2012;6.253
CATALUÑA;5.1.-Hurtos;2011;6.749
CATALUÑA;5.1.-Hurtos;2010;6.571
