Comunidades autónomas;Tipología penal;periodo;Total
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2010;979
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2023;2.871
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2022;2.458
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2021;1.988
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2020;2.132
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2019;2.880
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2018;2.676
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2017;2.534
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2016;2.332
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2015;2.517
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2014;2.810
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2013;3.052
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2012;2.948
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2011;2.524
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2010;2.078
BALEARS (ILLES);6.1.-Tráfico de drogas;2023;776
BALEARS (ILLES);6.1.-Tráfico de drogas;2022;627
BALEARS (ILLES);6.1.-Tráfico de drogas;2021;389
BALEARS (ILLES);6.1.-Tráfico de drogas;2020;431
BALEARS (ILLES);6.1.-Tráfico de drogas;2019;656
BALEARS (ILLES);6.1.-Tráfico de drogas;2018;514
BALEARS (ILLES);6.1.-Tráfico de drogas;2017;483
BALEARS (ILLES);6.1.-Tráfico de drogas;2016;500
BALEARS (ILLES);6.1.-Tráfico de drogas;2015;419
BALEARS (ILLES);6.1.-Tráfico de drogas;2014;560
BALEARS (ILLES);6.1.-Tráfico de drogas;2013;561
BALEARS (ILLES);6.1.-Tráfico de drogas;2012;435
BALEARS (ILLES);6.1.-Tráfico de drogas;2011;436
BALEARS (ILLES);6.1.-Tráfico de drogas;2010;320
BALEARS (ILLES);6.2.-Contra la seguridad vial;2023;1.892
BALEARS (ILLES);6.2.-Contra la seguridad vial;2022;1.692
BALEARS (ILLES);6.2.-Contra la seguridad vial;2021;1.532
BALEARS (ILLES);6.2.-Contra la seguridad vial;2020;1.637
BALEARS (ILLES);6.2.-Contra la seguridad vial;2019;2.051
BALEARS (ILLES);6.2.-Contra la seguridad vial;2018;1.997
BALEARS (ILLES);6.2.-Contra la seguridad vial;2017;1.973
BALEARS (ILLES);6.2.-Contra la seguridad vial;2016;1.764
BALEARS (ILLES);6.2.-Contra la seguridad vial;2015;2.017
BALEARS (ILLES);6.2.-Contra la seguridad vial;2014;2.154
BALEARS (ILLES);6.2.-Contra la seguridad vial;2013;2.413
BALEARS (ILLES);6.2.-Contra la seguridad vial;2012;2.421
BALEARS (ILLES);6.2.-Contra la seguridad vial;2011;1.988
BALEARS (ILLES);6.2.-Contra la seguridad vial;2010;1.638
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2023;203
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2022;139
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2021;67
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2020;64
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2019;173
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2018;165
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2017;78
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2016;68
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2015;81
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2014;96
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2013;78
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2012;92
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2011;100
BALEARS (ILLES);6.3.-Otros contra la seguridad colectiva;2010;120
BALEARS (ILLES);7. FALSEDADES;2023;912
BALEARS (ILLES);7. FALSEDADES;2022;1.045
BALEARS (ILLES);7. FALSEDADES;2021;1.008
BALEARS (ILLES);7. FALSEDADES;2020;671
BALEARS (ILLES);7. FALSEDADES;2019;716
BALEARS (ILLES);7. FALSEDADES;2018;639
BALEARS (ILLES);7. FALSEDADES;2017;476
BALEARS (ILLES);7. FALSEDADES;2016;479
BALEARS (ILLES);7. FALSEDADES;2015;417
BALEARS (ILLES);7. FALSEDADES;2014;380
BALEARS (ILLES);7. FALSEDADES;2013;405
BALEARS (ILLES);7. FALSEDADES;2012;419
BALEARS (ILLES);7. FALSEDADES;2011;450
BALEARS (ILLES);7. FALSEDADES;2010;388
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2023;18
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2022;22
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2021;7
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2020;16
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2019;11
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2018;6
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2017;18
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2016;27
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2015;8
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2014;15
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2013;7
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2012;15
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2011;24
BALEARS (ILLES);8. ADMÓN. PÚBLICA;2010;20
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2023;1.667
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2022;1.499
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2021;1.357
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2020;1.215
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2019;1.095
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2018;963
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2017;950
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2016;980
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2015;916
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2014;846
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2013;798
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2012;781
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2011;832
BALEARS (ILLES);9. ADMÓN. JUSTICIA;2010;888
BALEARS (ILLES);10. ORDEN PÚBLICO;2023;914
BALEARS (ILLES);10. ORDEN PÚBLICO;2022;884
BALEARS (ILLES);10. ORDEN PÚBLICO;2021;718
BALEARS (ILLES);10. ORDEN PÚBLICO;2020;1.047
BALEARS (ILLES);10. ORDEN PÚBLICO;2019;652
BALEARS (ILLES);10. ORDEN PÚBLICO;2018;599
BALEARS (ILLES);10. ORDEN PÚBLICO;2017;634
BALEARS (ILLES);10. ORDEN PÚBLICO;2016;643
BALEARS (ILLES);10. ORDEN PÚBLICO;2015;791
BALEARS (ILLES);10. ORDEN PÚBLICO;2014;947
BALEARS (ILLES);10. ORDEN PÚBLICO;2013;1.009
BALEARS (ILLES);10. ORDEN PÚBLICO;2012;1.003
BALEARS (ILLES);10. ORDEN PÚBLICO;2011;1.000
BALEARS (ILLES);10. ORDEN PÚBLICO;2010;854
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2023;3
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2022;1
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2021;0
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2020;1
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2019;0
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2018;2
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2017;0
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2016;3
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2015;2
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2014;3
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2013;1
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2012;0
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2011;0
BALEARS (ILLES);11. LEGISLACIÓN ESPECIAL;2010;1
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2023;363
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2022;330
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2021;273
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2020;277
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2019;275
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2018;306
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2017;246
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2016;316
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2015;283
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2014;237
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2013;242
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2012;199
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2011;224
BALEARS (ILLES);12. OTRAS INFRACCIONES PENALES;2010;200
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2023;78.509
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2022;75.982
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2021;61.015
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2020;59.750
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2019;77.662
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2018;73.661
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2017;72.157
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2016;68.160
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2015;66.680
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2014;68.747
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2013;73.833
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2012;74.558
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2011;74.455
BALEARS (ILLES);TOTAL INFRACCIONES PENALES;2010;70.162
CANARIAS;1. CONTRA LAS PERSONAS;2023;15.210
CANARIAS;1. CONTRA LAS PERSONAS;2022;13.601
CANARIAS;1. CONTRA LAS PERSONAS;2021;12.465
CANARIAS;1. CONTRA LAS PERSONAS;2020;11.643
CANARIAS;1. CONTRA LAS PERSONAS;2019;12.396
CANARIAS;1. CONTRA LAS PERSONAS;2018;11.805
CANARIAS;1. CONTRA LAS PERSONAS;2017;11.744
CANARIAS;1. CONTRA LAS PERSONAS;2016;11.021
CANARIAS;1. CONTRA LAS PERSONAS;2015;15.540
CANARIAS;1. CONTRA LAS PERSONAS;2014;19.560
CANARIAS;1. CONTRA LAS PERSONAS;2013;19.224
CANARIAS;1. CONTRA LAS PERSONAS;2012;19.993
CANARIAS;1. CONTRA LAS PERSONAS;2011;21.243
CANARIAS;1. CONTRA LAS PERSONAS;2010;21.268
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2023;77
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2022;60
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2021;53
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2020;54
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2019;64
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2018;66
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2017;56
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2016;65
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2015;64
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2014;55
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2013;50
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2012;55
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2011;58
CANARIAS;1.1.-Homicidios dolosos/asesinatos;2010;61
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;17
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;13
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;16
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;12
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;20
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;25
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;20
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;21
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;20
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;12
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;13
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;15
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;17
CANARIAS;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;17
CANARIAS;1.2.-Lesiones;2023;7.847
CANARIAS;1.2.-Lesiones;2022;7.038
CANARIAS;1.2.-Lesiones;2021;6.534
CANARIAS;1.2.-Lesiones;2020;5.938
CANARIAS;1.2.-Lesiones;2019;6.922
CANARIAS;1.2.-Lesiones;2018;6.629
CANARIAS;1.2.-Lesiones;2017;6.892
CANARIAS;1.2.-Lesiones;2016;6.370
CANARIAS;1.2.-Lesiones;2015;6.409
CANARIAS;1.2.-Lesiones;2014;6.075
CANARIAS;1.2.-Lesiones;2013;6.408
CANARIAS;1.2.-Lesiones;2012;6.839
CANARIAS;1.2.-Lesiones;2011;6.839
CANARIAS;1.2.-Lesiones;2010;7.562
CANARIAS;1.3.-Malos tratos ámbito familiar;2023;6.765
CANARIAS;1.3.-Malos tratos ámbito familiar;2022;6.060
CANARIAS;1.3.-Malos tratos ámbito familiar;2021;5.498
CANARIAS;1.3.-Malos tratos ámbito familiar;2020;5.333
CANARIAS;1.3.-Malos tratos ámbito familiar;2019;5.042
CANARIAS;1.3.-Malos tratos ámbito familiar;2018;4.775
CANARIAS;1.3.-Malos tratos ámbito familiar;2017;4.650
CANARIAS;1.3.-Malos tratos ámbito familiar;2016;4.487
CANARIAS;1.3.-Malos tratos ámbito familiar;2015;4.346
CANARIAS;1.3.-Malos tratos ámbito familiar;2014;3.927
CANARIAS;1.3.-Malos tratos ámbito familiar;2013;4.024
CANARIAS;1.3.-Malos tratos ámbito familiar;2012;3.935
CANARIAS;1.3.-Malos tratos ámbito familiar;2011;4.109
CANARIAS;1.3.-Malos tratos ámbito familiar;2010;3.512
CANARIAS;1.4.-Otros contra las personas;2023;521
CANARIAS;1.4.-Otros contra las personas;2022;443
CANARIAS;1.4.-Otros contra las personas;2021;380
CANARIAS;1.4.-Otros contra las personas;2020;318
CANARIAS;1.4.-Otros contra las personas;2019;368
CANARIAS;1.4.-Otros contra las personas;2018;335
CANARIAS;1.4.-Otros contra las personas;2017;146
CANARIAS;1.4.-Otros contra las personas;2016;99
CANARIAS;1.4.-Otros contra las personas;2015;4.721
CANARIAS;1.4.-Otros contra las personas;2014;9.503
CANARIAS;1.4.-Otros contra las personas;2013;8.742
CANARIAS;1.4.-Otros contra las personas;2012;9.164
CANARIAS;1.4.-Otros contra las personas;2011;10.237
CANARIAS;1.4.-Otros contra las personas;2010;10.133
CANARIAS;2. CONTRA LA LIBERTAD;2023;11.181
CANARIAS;2. CONTRA LA LIBERTAD;2022;9.960
CANARIAS;2. CONTRA LA LIBERTAD;2021;10.102
CANARIAS;2. CONTRA LA LIBERTAD;2020;9.855
CANARIAS;2. CONTRA LA LIBERTAD;2019;9.328
CANARIAS;2. CONTRA LA LIBERTAD;2018;8.955
CANARIAS;2. CONTRA LA LIBERTAD;2017;8.825
CANARIAS;2. CONTRA LA LIBERTAD;2016;8.344
CANARIAS;2. CONTRA LA LIBERTAD;2015;5.244
CANARIAS;2. CONTRA LA LIBERTAD;2014;2.014
CANARIAS;2. CONTRA LA LIBERTAD;2013;2.103
CANARIAS;2. CONTRA LA LIBERTAD;2012;1.983
CANARIAS;2. CONTRA LA LIBERTAD;2011;2.228
CANARIAS;2. CONTRA LA LIBERTAD;2010;2.133
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2023;1.078
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2022;841
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2021;910
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2020;852
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2019;850
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2018;713
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2017;751
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2016;695
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2015;681
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2014;681
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2013;708
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2012;700
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2011;811
CANARIAS;2.1.-Malos tratos habituales en el ámbito familiar;2010;967
CANARIAS;2.2.-Otros contra la libertad;2023;10.103
CANARIAS;2.2.-Otros contra la libertad;2022;9.119
CANARIAS;2.2.-Otros contra la libertad;2021;9.192
CANARIAS;2.2.-Otros contra la libertad;2020;9.003
CANARIAS;2.2.-Otros contra la libertad;2019;8.478
CANARIAS;2.2.-Otros contra la libertad;2018;8.242
CANARIAS;2.2.-Otros contra la libertad;2017;8.074
CANARIAS;2.2.-Otros contra la libertad;2016;7.649
CANARIAS;2.2.-Otros contra la libertad;2015;4.563
CANARIAS;2.2.-Otros contra la libertad;2014;1.333
CANARIAS;2.2.-Otros contra la libertad;2013;1.395
CANARIAS;2.2.-Otros contra la libertad;2012;1.283
CANARIAS;2.2.-Otros contra la libertad;2011;1.417
CANARIAS;2.2.-Otros contra la libertad;2010;1.166
CANARIAS;3. LIBERTAD SEXUAL;2023;1.189
CANARIAS;3. LIBERTAD SEXUAL;2022;1.148
CANARIAS;3. LIBERTAD SEXUAL;2021;946
CANARIAS;3. LIBERTAD SEXUAL;2020;875
CANARIAS;3. LIBERTAD SEXUAL;2019;907
CANARIAS;3. LIBERTAD SEXUAL;2018;750
CANARIAS;3. LIBERTAD SEXUAL;2017;625
CANARIAS;3. LIBERTAD SEXUAL;2016;530
CANARIAS;3. LIBERTAD SEXUAL;2015;506
CANARIAS;3. LIBERTAD SEXUAL;2014;446
CANARIAS;3. LIBERTAD SEXUAL;2013;469
CANARIAS;3. LIBERTAD SEXUAL;2012;525
CANARIAS;3. LIBERTAD SEXUAL;2011;529
CANARIAS;3. LIBERTAD SEXUAL;2010;598
CANARIAS;3.1.-Agresión sexual;2023;750
CANARIAS;3.1.-Agresión sexual;2022;748
CANARIAS;3.1.-Agresión sexual;2021;612
CANARIAS;3.1.-Agresión sexual;2020;509
CANARIAS;3.1.-Agresión sexual;2019;591
CANARIAS;3.1.-Agresión sexual;2018;462
CANARIAS;3.1.-Agresión sexual;2017;350
CANARIAS;3.1.-Agresión sexual;2016;318
CANARIAS;3.1.-Agresión sexual;2015;286
CANARIAS;3.1.-Agresión sexual;2014;282
CANARIAS;3.1.-Agresión sexual;2013;285
CANARIAS;3.1.-Agresión sexual;2012;325
CANARIAS;3.1.-Agresión sexual;2011;306
CANARIAS;3.1.-Agresión sexual;2010;283
CANARIAS;3.2.-Agresión sexual con penetración;2023;221
CANARIAS;3.2.-Agresión sexual con penetración;2022;234
CANARIAS;3.2.-Agresión sexual con penetración;2021;177
CANARIAS;3.2.-Agresión sexual con penetración;2020;169
CANARIAS;3.2.-Agresión sexual con penetración;2019;117
CANARIAS;3.2.-Agresión sexual con penetración;2018;149
CANARIAS;3.2.-Agresión sexual con penetración;2017;122
CANARIAS;3.2.-Agresión sexual con penetración;2016;76
CANARIAS;3.2.-Agresión sexual con penetración;2015;101
CANARIAS;3.2.-Agresión sexual con penetración;2014;63
CANARIAS;3.2.-Agresión sexual con penetración;2013;78
CANARIAS;3.2.-Agresión sexual con penetración;2012;73
CANARIAS;3.2.-Agresión sexual con penetración;2011;93
CANARIAS;3.2.-Agresión sexual con penetración;2010;165
CANARIAS;3.3.-Corrupción de menores o incapacitados;2023;31
CANARIAS;3.3.-Corrupción de menores o incapacitados;2022;19
CANARIAS;3.3.-Corrupción de menores o incapacitados;2021;11
CANARIAS;3.3.-Corrupción de menores o incapacitados;2020;42
CANARIAS;3.3.-Corrupción de menores o incapacitados;2019;34
CANARIAS;3.3.-Corrupción de menores o incapacitados;2018;8
CANARIAS;3.3.-Corrupción de menores o incapacitados;2017;25
CANARIAS;3.3.-Corrupción de menores o incapacitados;2016;23
CANARIAS;3.3.-Corrupción de menores o incapacitados;2015;31
CANARIAS;3.3.-Corrupción de menores o incapacitados;2014;15
CANARIAS;3.3.-Corrupción de menores o incapacitados;2013;14
CANARIAS;3.3.-Corrupción de menores o incapacitados;2012;30
CANARIAS;3.3.-Corrupción de menores o incapacitados;2011;24
CANARIAS;3.3.-Corrupción de menores o incapacitados;2010;29
CANARIAS;3.4.-Pornografía de menores;2023;53
CANARIAS;3.4.-Pornografía de menores;2022;33
CANARIAS;3.4.-Pornografía de menores;2021;54
CANARIAS;3.4.-Pornografía de menores;2020;54
CANARIAS;3.4.-Pornografía de menores;2019;68
CANARIAS;3.4.-Pornografía de menores;2018;52
CANARIAS;3.4.-Pornografía de menores;2017;45
CANARIAS;3.4.-Pornografía de menores;2016;26
CANARIAS;3.4.-Pornografía de menores;2015;27
CANARIAS;3.4.-Pornografía de menores;2014;34
CANARIAS;3.4.-Pornografía de menores;2013;32
CANARIAS;3.4.-Pornografía de menores;2012;38
CANARIAS;3.4.-Pornografía de menores;2011;27
CANARIAS;3.4.-Pornografía de menores;2010;51
CANARIAS;3.5.-Otros contra la libertad sexual;2023;134
CANARIAS;3.5.-Otros contra la libertad sexual;2022;114
CANARIAS;3.5.-Otros contra la libertad sexual;2021;92
CANARIAS;3.5.-Otros contra la libertad sexual;2020;101
CANARIAS;3.5.-Otros contra la libertad sexual;2019;97
CANARIAS;3.5.-Otros contra la libertad sexual;2018;79
CANARIAS;3.5.-Otros contra la libertad sexual;2017;83
CANARIAS;3.5.-Otros contra la libertad sexual;2016;87
CANARIAS;3.5.-Otros contra la libertad sexual;2015;61
CANARIAS;3.5.-Otros contra la libertad sexual;2014;52
CANARIAS;3.5.-Otros contra la libertad sexual;2013;60
CANARIAS;3.5.-Otros contra la libertad sexual;2012;59
CANARIAS;3.5.-Otros contra la libertad sexual;2011;79
CANARIAS;3.5.-Otros contra la libertad sexual;2010;70
CANARIAS;4. RELACIONES FAMILIARES;2023;564
CANARIAS;4. RELACIONES FAMILIARES;2022;599
CANARIAS;4. RELACIONES FAMILIARES;2021;631
CANARIAS;4. RELACIONES FAMILIARES;2020;654
CANARIAS;4. RELACIONES FAMILIARES;2019;639
CANARIAS;4. RELACIONES FAMILIARES;2018;754
CANARIAS;4. RELACIONES FAMILIARES;2017;833
CANARIAS;4. RELACIONES FAMILIARES;2016;837
CANARIAS;4. RELACIONES FAMILIARES;2015;1.010
CANARIAS;4. RELACIONES FAMILIARES;2014;1.153
CANARIAS;4. RELACIONES FAMILIARES;2013;1.117
CANARIAS;4. RELACIONES FAMILIARES;2012;1.016
CANARIAS;4. RELACIONES FAMILIARES;2011;919
CANARIAS;4. RELACIONES FAMILIARES;2010;836
CANARIAS;5. PATRIMONIO;2023;66.962
CANARIAS;5. PATRIMONIO;2022;61.602
CANARIAS;5. PATRIMONIO;2021;49.285
CANARIAS;5. PATRIMONIO;2020;53.017
CANARIAS;5. PATRIMONIO;2019;64.716
CANARIAS;5. PATRIMONIO;2018;61.599
CANARIAS;5. PATRIMONIO;2017;62.255
CANARIAS;5. PATRIMONIO;2016;61.781
CANARIAS;5. PATRIMONIO;2015;60.740
CANARIAS;5. PATRIMONIO;2014;59.759
CANARIAS;5. PATRIMONIO;2013;62.970
CANARIAS;5. PATRIMONIO;2012;66.731
CANARIAS;5. PATRIMONIO;2011;65.378
CANARIAS;5. PATRIMONIO;2010;61.351
CANARIAS;5.1.-Hurtos;2023;26.245
CANARIAS;5.1.-Hurtos;2022;23.596
CANARIAS;5.1.-Hurtos;2021;17.144
CANARIAS;5.1.-Hurtos;2020;16.683
CANARIAS;5.1.-Hurtos;2019;26.122
CANARIAS;5.1.-Hurtos;2018;27.229
CANARIAS;5.1.-Hurtos;2017;30.127
CANARIAS;5.1.-Hurtos;2016;30.971
CANARIAS;5.1.-Hurtos;2015;30.242
CANARIAS;5.1.-Hurtos;2014;30.658
CANARIAS;5.1.-Hurtos;2013;32.519
CANARIAS;5.1.-Hurtos;2012;32.454
CANARIAS;5.1.-Hurtos;2011;31.825
CANARIAS;5.1.-Hurtos;2010;29.107
CANARIAS;5.2.-Robos con fuerza en las cosas;2023;7.853
CANARIAS;5.2.-Robos con fuerza en las cosas;2022;8.596
CANARIAS;5.2.-Robos con fuerza en las cosas;2021;7.639
CANARIAS;5.2.-Robos con fuerza en las cosas;2020;7.501
CANARIAS;5.2.-Robos con fuerza en las cosas;2019;10.888
CANARIAS;5.2.-Robos con fuerza en las cosas;2018;11.598
CANARIAS;5.2.-Robos con fuerza en las cosas;2017;12.638
CANARIAS;5.2.-Robos con fuerza en las cosas;2016;12.658
CANARIAS;5.2.-Robos con fuerza en las cosas;2015;12.752
CANARIAS;5.2.-Robos con fuerza en las cosas;2014;12.614
CANARIAS;5.2.-Robos con fuerza en las cosas;2013;13.661
CANARIAS;5.2.-Robos con fuerza en las cosas;2012;14.956
CANARIAS;5.2.-Robos con fuerza en las cosas;2011;14.378
CANARIAS;5.2.-Robos con fuerza en las cosas;2010;13.784
CANARIAS;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;2.969
CANARIAS;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;3.373
CANARIAS;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;2.915
CANARIAS;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;2.682
