"ts","kind","script","caller","path","rows","cols"
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_ancho.csv",14,6,NA
"2025-10-03 10:51:53","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,11,NA
"2025-10-03 10:51:53","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",9,6,NA
"2025-10-03 10:51:53","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",34,4,NA
"2025-10-03 10:51:53","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,34,NA
"2025-10-03 10:59:19","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,11,NA
"2025-10-03 10:59:19","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",9,6,NA
"2025-10-03 10:59:19","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",34,4,NA
"2025-10-03 10:59:19","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,34,NA
"2025-10-03 12:56:07","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-03 12:56:07","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-03 12:56:07","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",36,4,NA
"2025-10-03 12:56:07","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,36,NA
"2025-10-03 12:56:17","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-03 12:56:17","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-03 12:56:17","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",36,4,NA
"2025-10-03 12:56:17","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,36,NA
"2025-10-03 12:57:58","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-03 12:57:58","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-03 12:57:59","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",36,4,NA
"2025-10-03 12:57:59","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,36,NA
"2025-10-06 09:47:31","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 09:47:31","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 09:47:31","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",36,4,NA
"2025-10-06 09:47:31","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,36,NA
"2025-10-06 09:57:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 09:57:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 09:57:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",36,4,NA
"2025-10-06 09:57:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,36,NA
"2025-10-06 10:19:25","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 10:19:25","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 10:19:25","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",38,4,NA
"2025-10-06 10:19:25","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,38,NA
"2025-10-06 10:22:26","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 10:22:26","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 10:22:26","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",38,4,NA
"2025-10-06 10:22:26","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,38,NA
"2025-10-06 10:22:32","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 10:22:32","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 10:22:32","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",38,4,NA
"2025-10-06 10:22:32","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,38,NA
"2025-10-06 10:41:16","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 10:41:16","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 10:41:16","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",38,4,NA
"2025-10-06 10:41:16","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,38,NA
"2025-10-06 10:45:55","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores.csv",14,13,NA
"2025-10-06 10:45:55","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_cobertura.csv",11,6,NA
"2025-10-06 10:45:55","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/19_qa_na_y_rangos.csv",38,4,NA
"2025-10-06 10:45:55","write","19_transformaciones.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/core_indicadores_derivadas.csv",14,38,NA
"2025-10-26 10:05:22","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-26 10:05:22","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/diagnostics/cols_arope.csv",5,1,NA
"2025-10-26 10:05:30","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",14,3,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_total.csv",14,2,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_resumen.csv",1,3,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_resumen.csv",1,3,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_duplicados.csv",0,3,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_anos_faltantes.csv",0,1,NA
"2025-10-26 10:05:30","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_fuera_rango_componentes.csv",0,5,NA
"2025-10-26 10:05:32","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-26 10:05:32","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-26 10:05:39","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/poblacion_espana.csv",384480,5,"sep=;;enc=UTF-8"
"2025-10-26 10:05:56","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/cov_poblacion_15_29.csv",168,5,NA
"2025-10-26 10:05:56","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/cov_poblacion_15_29_criticos.csv",0,4,NA
"2025-10-26 10:05:56","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/poblacion_total_15_29_bins_anual.csv",42,5,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/12b_qc_cobertura_trimestral.csv",28,4,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/12b_qc_sin_valores.csv",0,4,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/12b_qc_desviacion_cierre.csv",14,10,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/12b_meta_origen.csv",1,6,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/poblacion_total_nacional.csv",14,2,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/poblacion_espanola_total.csv",14,2,NA
"2025-10-26 10:05:57","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/poblacion_extranjera_total.csv",14,2,NA
"2025-10-26 10:05:58","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/pct_extranjeros_poblacion.csv",14,2,NA
"2025-10-26 10:06:00","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/hechos_conocidos.csv",13552,4,"sep=;;enc=UTF-8"
"2025-10-26 10:06:00","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_total_vs_suma_categorias.csv",14,4,NA
"2025-10-26 10:06:00","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_unidades_detectadas.csv",3,2,NA
"2025-10-26 10:06:00","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_cobertura_anual.csv",14,3,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_duplicados_clave.csv",0,4,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_no_negatividad.csv",0,4,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_nacional_vs_suma_ccaa.csv",616,7,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_summary_checks.csv",6,4,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_panel_ccaa.csv",11704,4,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional_por_tipo.csv",602,3,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional.csv",14,2,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_largo.csv",70,3,NA
"2025-10-26 10:06:01","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_ancho.csv",14,6,NA
"2025-10-26 10:06:04","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/hechos_esclarecidos.csv",13552,4,"sep=;;enc=UTF-8"
"2025-10-26 10:06:05","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_regiones_especiales_counts.csv",3,2,NA
"2025-10-26 10:06:05","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_nacional_vs_sum_ccaa.csv",616,7,NA
"2025-10-26 10:06:05","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_total_vs_suma_categorias.csv",14,4,NA
"2025-10-26 10:06:05","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_unit_detection.csv",1,4,NA
"2025-10-26 10:06:05","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_panel_ccaa.csv",11704,4,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_total_nacional_por_tipo.csv",616,3,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_total_nacional.csv",14,2,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_cov_years.csv",14,2,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_dups_keys.csv",0,4,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_vs_hc_fullcheck.csv",616,6,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_vs_hc_violaciones.csv",0,6,NA
"2025-10-26 10:06:06","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_qa_summary.csv",5,4,NA
"2025-10-26 10:06:10","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-26 10:06:10","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-26 10:06:10","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-26 10:06:11","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-26 10:06:11","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-26 10:06:11","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-26 10:06:11","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-26 10:06:13","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_extranjeros_tipologia.csv",36960,5,"sep=;;enc=UTF-8"
"2025-10-26 10:06:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_cobertura.csv",1,6,NA
"2025-10-26 10:06:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_cobertura_por_tipo.csv",44,4,NA
"2025-10-26 10:06:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_sexo_total_vs_suma.csv",616,6,NA
"2025-10-26 10:06:14","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_diag_sexo_vs_total.csv",14,4,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total_nacional_por_sexo.csv",1848,5,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total_nacional.csv",616,3,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_vs_suma.csv",14,5,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total.csv",14,2,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_detenidos_por_sexo_est.csv",28,5,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_share_extranjeros.csv",14,2,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_share_qc.csv",14,3,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_consistencia.csv",14,5,NA
"2025-10-26 10:06:15","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_plaus_yoy.csv",1,5,NA
